CARAGUATATUBA-SP,,,,SP,,,,-,,,,,,"1.843.064,11",,,,,,,"1.843.064,11",,,,,,,"8.852.413,66",,,,,,,,,,
CARAPICUIBA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
COTIA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
CUBATAO-SP,,,,SP,,,,"58.776,95",,,,,,-,,,,,,,"58.776,95",,,,,,,"395.007,01",,,,,,,,,,
DIADEMA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
ELDORADO-SP,,,,SP,,,,"836,06",,,,,,-,,,,,,,"836,06",,,,,,,"5.073,92",,,,,,,,,,
EMBU-GUACU-SP,,,,SP,,,,"1.199,57",,,,,,-,,,,,,,"1.199,57",,,,,,,"7.279,99",,,,,,,,,,
EMBU-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,SP,,,,"1.417,67",,,,,,-,,,,,,,"1.417,67",,,,,,,"8.603,62",,,,,,,,,,
FRANCISCO MORATO-SP,,,,SP,,,,"1.417,67",,,,,,-,,,,,,,"1.417,67",,,,,,,"8.603,62",,,,,,,,,,
FRANCO DA ROCHA-SP,,,,SP,,,,"1.344,97",,,,,,-,,,,,,,"1.344,97",,,,,,,"8.162,41",,,,,,,,,,
GUARAREMA-SP,,,,SP,,,,"945,11",,,,,,-,,,,,,,"945,11",,,,,,,"5.735,73",,,,,,,,,,
GUARUJA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"47.123,14",,,,,,,,,,
GUARULHOS-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
IGUAPE-SP,,,,SP,,,,"981,46",,,,,,-,,,,,,,"981,46",,,,,,,"5.956,35",,,,,,,,,,
ILHA COMPRIDA-SP,,,,SP,,,,"727,01",,,,,,-,,,,,,,"727,01",,,,,,,"4.412,10",,,,,,,,,,
ILHABELA-SP,,,,SP,,,,-,,,,,,"1.843.064,11",,,,,,,"1.843.064,11",,,,,,,"8.852.413,66",,,,,,,,,,
ITANHAEM-SP,,,,SP,,,,"1.235,92",,,,,,-,,,,,,,"1.235,92",,,,,,,"7.500,60",,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,SP,,,,"1.417,67",,,,,,-,,,,,,,"1.417,67",,,,,,,"8.603,62",,,,,,,,,,
ITAPEVI-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
ITAQUAQUECETUBA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
ITARIRI-SP,,,,SP,,,,"799,71",,,,,,-,,,,,,,"799,71",,,,,,,"4.853,32",,,,,,,,,,
JACUPIRANGA-SP,,,,SP,,,,"872,41",,,,,,-,,,,,,,"872,41",,,,,,,"5.294,52",,,,,,,,,,
JANDIRA-SP,,,,SP,,,,"1.308,62",,,,,,-,,,,,,,"1.308,62",,,,,,,"7.941,80",,,,,,,,,,
JUQUIA-SP,,,,SP,,,,"945,11",,,,,,-,,,,,,,"945,11",,,,,,,"5.735,73",,,,,,,,,,
JUQUITIBA-SP,,,,SP,,,,"981,46",,,,,,-,,,,,,,"981,46",,,,,,,"5.956,35",,,,,,,,,,
MAIRIPORA-SP,,,,SP,,,,"1.199,57",,,,,,-,,,,,,,"1.199,57",,,,,,,"7.279,99",,,,,,,,,,
MAUA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
MIRACATU-SP,,,,SP,,,,"945,11",,,,,,-,,,,,,,"945,11",,,,,,,"5.735,73",,,,,,,,,,
MOJI DAS CRUZES-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
"Superintendência de Controle das Participações Governamentais
* Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art.2º da Lei n º 9.715, de 25 de novembro de 1998, combinado como parágrafo 6 º do Art. 19 da Medida Provisória n º 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONGAGUA-SP,,,,SP,,,,"1.054,16",,,,,,-,,,,,,,"1.054,16",,,,,,,"6.397,55",,,,,,,,,,
OSASCO-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
PARIQUERA-ACU-SP,,,,SP,,,,"872,41",,,,,,-,,,,,,,"872,41",,,,,,,"5.294,52",,,,,,,,,,
PEDRO DE TOLEDO-SP,,,,SP,,,,"727,01",,,,,,-,,,,,,,"727,01",,,,,,,"4.412,10",,,,,,,,,,
PERUIBE-SP,,,,SP,,,,"1.163,22",,,,,,-,,,,,,,"1.163,22",,,,,,,"7.059,38",,,,,,,,,,
PINDAMONHANGABA-SP,,,,SP,,,,-,,,,,,-,,,,,,,-,,,,,,,"1.022.702,17",,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,SP,,,,"799,71",,,,,,-,,,,,,,"799,71",,,,,,,"4.853,32",,,,,,,,,,
POA-SP,,,,SP,,,,"1.308,62",,,,,,-,,,,,,,"1.308,62",,,,,,,"7.941,80",,,,,,,,,,
PRAIA GRANDE-SP,,,,SP,,,,"11.517,10",,,,,,-,,,,,,,"11.517,10",,,,,,,"108.194,40",,,,,,,,,,
REGISTRO-SP,,,,SP,,,,"1.163,22",,,,,,-,,,,,,,"1.163,22",,,,,,,"7.059,38",,,,,,,,,,
RIBEIRAO PIRES-SP,,,,SP,,,,"1.344,97",,,,,,-,,,,,,,"1.344,97",,,,,,,"8.162,41",,,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,SP,,,,"1.090,52",,,,,,-,,,,,,,"1.090,52",,,,,,,"6.618,16",,,,,,,,,,
SALESOPOLIS-SP,,,,SP,,,,"836,06",,,,,,-,,,,,,,"836,06",,,,,,,"5.073,92",,,,,,,,,,
SANTA ISABEL-SP,,,,SP,,,,"1.126,87",,,,,,-,,,,,,,"1.126,87",,,,,,,"6.838,79",,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,SP,,,,"1.272,27",,,,,,-,,,,,,,"1.272,27",,,,,,,"7.721,21",,,,,,,,,,
SANTO ANDRE-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
SANTOS-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"1.158.967,03",,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
SAO CAETANO DO SUL-SP,,,,SP,,,,"1.417,67",,,,,,-,,,,,,,"1.417,67",,,,,,,"8.603,62",,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,SP,,,,"799,71",,,,,,-,,,,,,,"799,71",,,,,,,"4.853,32",,,,,,,,,,
SAO PAULO-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
SAO SEBASTIAO-SP,,,,SP,,,,"1.278.063,63",,,,,,"3.686.128,23",,,,,,,"4.964.191,86",,,,,,,"23.992.476,82",,,,,,,,,,
SAO VICENTE-SP,,,,SP,,,,"11.517,10",,,,,,-,,,,,,,"11.517,10",,,,,,,"108.194,40",,,,,,,,,,
SETE BARRAS-SP,,,,SP,,,,"799,71",,,,,,-,,,,,,,"799,71",,,,,,,"4.853,32",,,,,,,,,,
SUZANO-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
TABOAO DA SERRA-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,SP,,,,"1.054,16",,,,,,-,,,,,,,"1.054,16",,,,,,,"6.397,55",,,,,,,,,,
SAO PAULO TOTAL,,,,,,,,"1.507.205,84",,,,,,"9.336.250,17",,,,,,,"10.843.456,01",,,,,,,"55.000.289,34",,,,,,,,,,
