NOSSA SENHORA APARECIDA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,SE,,,"8.335,56",,,,,,,-,,,,,,"8.335,56",,,,,"8.335,56",,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,SE,,,"7.740,16",,,,,,,-,,,,,,"7.740,16",,,,,"7.740,16",,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,SE,,,"473.902,19",,,,,,,-,,,,,,"473.902,19",,,,,"473.902,19",,,,,,,,,
PACATUBA-SE,,,,SE,,,"121.987,87",,,,,,,"8.347,00",,,,,,"130.334,87",,,,,"130.334,87",,,,,,,,,
PEDRA MOLE-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
PEDRINHAS-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
PINHAO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
PIRAMBU-SE,,,,SE,,,"197.021,99",,,,,,,"20.323,18",,,,,,"217.345,17",,,,,"217.345,17",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POCO REDONDO-SE,,,,SE,,,"8.335,56",,,,,,,-,,,,,,"8.335,56",,,,,"8.335,56",,,,,,,,,
POCO VERDE-SE,,,,SE,,,"7.740,16",,,,,,,-,,,,,,"7.740,16",,,,,"7.740,16",,,,,,,,,
PORTO DA FOLHA-SE,,,,SE,,,"8.037,86",,,,,,,-,,,,,,"8.037,86",,,,,"8.037,86",,,,,,,,,
PROPRIA-SE,,,,SE,,,"8.037,86",,,,,,,-,,,,,,"8.037,86",,,,,"8.037,86",,,,,,,,,
RIACHAO DO DANTAS-SE,,,,SE,,,"7.442,46",,,,,,,-,,,,,,"7.442,46",,,,,"7.442,46",,,,,,,,,
RIACHUELO-SE,,,,SE,,,"38.287,63",,,,,,,"20.855,21",,,,,,"59.142,84",,,,,"59.142,84",,,,,,,,,
RIBEIROPOLIS-SE,,,,SE,,,"6.847,07",,,,,,,-,,,,,,"6.847,07",,,,,"6.847,07",,,,,,,,,
ROSARIO DO CATETE-SE,,,,SE,,,"632.780,20",,,,,,,"80.914,87",,,,,,"713.695,07",,,,,"713.695,07",,,,,,,,,
SALGADO-SE,,,,SE,,,"7.442,46",,,,,,,-,,,,,,"7.442,46",,,,,"7.442,46",,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,SE,,,"512.903,28",,,,,,,-,,,,,,"512.903,28",,,,,"512.903,28",,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,SE,,,"554.853,58",,,,,,,"9.664,53",,,,,,"564.518,11",,,,,"564.518,11",,,,,,,,,
SAO CRISTOVAO-SE,,,,SE,,,"88.607,86",,,,,,,"2.984,81",,,,,,"91.592,67",,,,,"91.592,67",,,,,,,,,
SAO DOMINGOS-SE,,,,SE,,,"6.251,67",,,,,,,-,,,,,,"6.251,67",,,,,"6.251,67",,,,,,,,,
SAO FRANCISCO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
SIMAO DIAS-SE,,,,SE,,,"8.930,96",,,,,,,-,,,,,,"8.930,96",,,,,"8.930,96",,,,,,,,,
SIRIRI-SE,,,,SE,,,"205.632,82",,,,,,,"86.954,55",,,,,,"292.587,37",,,,,"292.587,37",,,,,,,,,
TELHA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
TOBIAS BARRETO-SE,,,,SE,,,"9.228,66",,,,,,,-,,,,,,"9.228,66",,,,,"9.228,66",,,,,,,,,
TOMAR DO GERU-SE,,,,SE,,,"6.549,37",,,,,,,-,,,,,,"6.549,37",,,,,"6.549,37",,,,,,,,,
UMBAUBA-SE,,,,SE,,,"7.740,16",,,,,,,-,,,,,,"7.740,16",,,,,"7.740,16",,,,,,,,,
SERGIPE  TOTAL,,,,,,,"9.088.607,74",,,,,,,"2.965.008,11",,,,,,"12.053.615,85",,,,,"12.053.615,85",,,,,,,,,
ARUJA-SP,,,,SP,,,"1.337,75",,,,,,,-,,,,,,"1.337,75",,,,,"1.337,75",,,,,,,,,
BARRA DO TURVO-SP,,,,SP,,,"764,42",,,,,,,-,,,,,,"764,42",,,,,"764,42",,,,,,,,,
BARUERI-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
BERTIOGA-SP,,,,SP,,,"49.152,84",,,,,,,"1.650.248,17",,,,,,"1.699.401,01",,,,,"1.699.401,01",,,,,,,,,
BIRITIBA-MIRIM-SP,,,,SP,,,"1.031,98",,,,,,,-,,,,,,"1.031,98",,,,,"1.031,98",,,,,,,,,
CAIEIRAS-SP,,,,SP,,,"1.375,97",,,,,,,-,,,,,,"1.375,97",,,,,"1.375,97",,,,,,,,,
CAJAMAR-SP,,,,SP,,,"1.261,30",,,,,,,-,,,,,,"1.261,30",,,,,"1.261,30",,,,,,,,,
CAJATI-SP,,,,SP,,,"1.070,20",,,,,,,-,,,,,,"1.070,20",,,,,"1.070,20",,,,,,,,,
CANANEIA-SP,,,,SP,,,"36.045,41",,,,,,,"63.148,78",,,,,,"99.194,19",,,,,"99.194,19",,,,,,,,,
CARAGUATATUBA-SP,,,,SP,,,-,,,,,,,"1.584.370,75",,,,,,"1.584.370,75",,,,,"1.584.370,75",,,,,,,,,
CARAPICUIBA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
COTIA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
CUBATAO-SP,,,,SP,,,"936.266,40",,,,,,,"179.130,67",,,,,,"1.115.397,07",,,,,"1.115.397,07",,,,,,,,,
DIADEMA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
ELDORADO-SP,,,,SP,,,"879,09",,,,,,,-,,,,,,"879,09",,,,,"879,09",,,,,,,,,
EMBU-GUACU-SP,,,,SP,,,"1.261,30",,,,,,,-,,,,,,"1.261,30",,,,,"1.261,30",,,,,,,,,
EMBU-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
FRANCISCO MORATO-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
FRANCO DA ROCHA-SP,,,,SP,,,"1.452,41",,,,,,,-,,,,,,"1.452,41",,,,,"1.452,41",,,,,,,,,
GUARAREMA-SP,,,,SP,,,"1.031,98",,,,,,,-,,,,,,"1.031,98",,,,,"1.031,98",,,,,,,,,
GUARUJA-SP,,,,SP,,,"1.528,85",,,,,,,"99.891,26",,,,,,"101.420,11",,,,,"101.420,11",,,,,,,,,
GUARULHOS-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
IGUAPE-SP,,,,SP,,,"1.070,20",,,,,,,-,,,,,,"1.070,20",,,,,"1.070,20",,,,,,,,,
ILHA COMPRIDA-SP,,,,SP,,,"764,42",,,,,,,-,,,,,,"764,42",,,,,"764,42",,,,,,,,,
"Superintendência de Controle das Participações Governamentais
* Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art .2º da Lei nº 9.715, de 25 de novembro de 1998, combinado com o parágrafo 6º do Art. 19 da Medida Provisória nº 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILHABELA-SP,,,,SP,,,-,,,,,,,"1.584.370,75",,,,,,"1.584.370,75",,,,,"1.584.370,75",,,,,,,,,
ITANHAEM-SP,,,,SP,,,"1.375,97",,,,,,,-,,,,,,"1.375,97",,,,,"1.375,97",,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
ITAPEVI-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
ITAQUAQUECETUBA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
ITARIRI-SP,,,,SP,,,"879,09",,,,,,,-,,,,,,"879,09",,,,,"879,09",,,,,,,,,
JACUPIRANGA-SP,,,,SP,,,"917,31",,,,,,,-,,,,,,"917,31",,,,,"917,31",,,,,,,,,
JANDIRA-SP,,,,SP,,,"1.414,19",,,,,,,-,,,,,,"1.414,19",,,,,"1.414,19",,,,,,,,,
JUQUIA-SP,,,,SP,,,"955,53",,,,,,,-,,,,,,"955,53",,,,,"955,53",,,,,,,,,
JUQUITIBA-SP,,,,SP,,,"1.031,98",,,,,,,-,,,,,,"1.031,98",,,,,"1.031,98",,,,,,,,,
MAIRIPORA-SP,,,,SP,,,"1.299,53",,,,,,,-,,,,,,"1.299,53",,,,,"1.299,53",,,,,,,,,
MAUA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
MIRACATU-SP,,,,SP,,,"993,75",,,,,,,-,,,,,,"993,75",,,,,"993,75",,,,,,,,,
MOJI DAS CRUZES-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
MONGAGUA-SP,,,,SP,,,"1.184,86",,,,,,,-,,,,,,"1.184,86",,,,,"1.184,86",,,,,,,,,
OSASCO-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
PARIQUERA-ACU-SP,,,,SP,,,"955,53",,,,,,,-,,,,,,"955,53",,,,,"955,53",,,,,,,,,
PEDRO DE TOLEDO-SP,,,,SP,,,"764,42",,,,,,,-,,,,,,"764,42",,,,,"764,42",,,,,,,,,
PERUIBE-SP,,,,SP,,,"1.223,08",,,,,,,-,,,,,,"1.223,08",,,,,"1.223,08",,,,,,,,,
PINDAMONHANGABA-SP,,,,SP,,,"459.947,98",,,,,,,-,,,,,,"459.947,98",,,,,"459.947,98",,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,SP,,,"879,09",,,,,,,-,,,,,,"879,09",,,,,"879,09",,,,,,,,,
POA-SP,,,,SP,,,"1.414,19",,,,,,,-,,,,,,"1.414,19",,,,,"1.414,19",,,,,,,,,
PRAIA GRANDE-SP,,,,SP,,,"12.288,21",,,,,,,"99.891,26",,,,,,"112.179,47",,,,,"112.179,47",,,,,,,,,
REGISTRO-SP,,,,SP,,,"1.223,08",,,,,,,-,,,,,,"1.223,08",,,,,"1.223,08",,,,,,,,,
RIBEIRAO PIRES-SP,,,,SP,,,"1.414,19",,,,,,,-,,,,,,"1.414,19",,,,,"1.414,19",,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,SP,,,"1.146,64",,,,,,,-,,,,,,"1.146,64",,,,,"1.146,64",,,,,,,,,
SALESOPOLIS-SP,,,,SP,,,"879,09",,,,,,,-,,,,,,"879,09",,,,,"879,09",,,,,,,,,
SANTA ISABEL-SP,,,,SP,,,"1.184,86",,,,,,,-,,,,,,"1.184,86",,,,,"1.184,86",,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,SP,,,"1.414,19",,,,,,,-,,,,,,"1.414,19",,,,,"1.414,19",,,,,,,,,
SANTO ANDRE-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
SANTOS-SP,,,,SP,,,"874.991,06",,,,,,,"266.376,69",,,,,,"1.141.367,75",,,,,"1.141.367,75",,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
SAO CAETANO DO SUL-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,SP,,,"917,31",,,,,,,-,,,,,,"917,31",,,,,"917,31",,,,,,,,,
SAO PAULO-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
SAO SEBASTIAO-SP,,,,SP,,,"891.478,09",,,,,,,"3.168.741,52",,,,,,"4.060.219,61",,,,,"4.060.219,61",,,,,,,,,
SAO VICENTE-SP,,,,SP,,,"12.288,21",,,,,,,"99.891,26",,,,,,"112.179,47",,,,,"112.179,47",,,,,,,,,
SETE BARRAS-SP,,,,SP,,,"840,87",,,,,,,-,,,,,,"840,87",,,,,"840,87",,,,,,,,,
SUZANO-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
TABOAO DA SERRA-SP,,,,SP,,,"1.528,85",,,,,,,-,,,,,,"1.528,85",,,,,"1.528,85",,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,SP,,,"1.184,86",,,,,,,-,,,,,,"1.184,86",,,,,"1.184,86",,,,,,,,,
SAO PAULO  TOTAL,,,,,,,"3.343.358,68",,,,,,,"8.796.061,11",,,,,,"12.139.419,79",,,,,"12.139.419,79",,,,,,,,,
