SANTO ANDRE-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
SANTO ANTONIO DO PINHAL-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
SANTOS-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
SAO BENTO DO SAPUCAI-SP,,,SP,,,"50.707,81",,,,,,,-,,,,,,,"50.707,81",,,,,,"336.804,52",,,,,,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,SP,,,"402.208,20",,,,,,,"50.135,77",,,,,,,"452.343,97",,,,,,"2.976.708,44",,,,,,,,,,,,,,
SAO CAETANO DO SUL-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
SAO JOSE DO BARREIRO-SP,,,SP,,,"48.293,15",,,,,,,-,,,,,,,"48.293,15",,,,,,"320.766,21",,,,,,,,,,,,,,
SAO JOSE DOS CAMPOS-SP,,,SP,,,"402.208,20",,,,,,,"25.554,84",,,,,,,"427.763,04",,,,,,"2.899.602,59",,,,,,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,SP,,,"53.122,47",,,,,,,-,,,,,,,"53.122,47",,,,,,"352.842,83",,,,,,,,,,,,,,
SAO LUIS DO PARAITINGA-SP,,,SP,,,"50.707,81",,,,,,,-,,,,,,,"50.707,81",,,,,,"336.804,52",,,,,,,,,,,,,,
SAO PAULO-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
SAO SEBASTIAO-SP,,,SP,,,"2.466.954,71",,,,,,,"4.218.748,04",,,,,,,"6.685.702,75",,,,,,"57.166.625,66",,,,,,,,,,,,,,
SAO VICENTE-SP,,,SP,,,"1.126.437,98",,,,,,,-,,,,,,,"1.126.437,98",,,,,,"7.481.873,62",,,,,,,,,,,,,,
SETE BARRAS-SP,,,SP,,,"53.122,47",,,,,,,-,,,,,,,"53.122,47",,,,,,"352.842,83",,,,,,,,,,,,,,
SILVEIRAS-SP,,,SP,,,"353.915,04",,,,,,,"2.988,68",,,,,,,"356.903,72",,,,,,"2.389.687,08",,,,,,,,,,,,,,
SUZANO-SP,,,SP,,,"402.208,20",,,,,,,"79.850,52",,,,,,,"482.058,72",,,,,,"3.342.537,45",,,,,,,,,,,,,,
TABOAO DA SERRA-SP,,,SP,,,"96.586,31",,,,,,,-,,,,,,,"96.586,31",,,,,,"641.532,48",,,,,,,,,,,,,,
TAUBATE-SP,,,SP,,,"402.208,20",,,,,,,"7.057,47",,,,,,,"409.265,67",,,,,,"2.727.163,71",,,,,,,,,,,,,,
TREMEMBE-SP,,,SP,,,"74.854,39",,,,,,,-,,,,,,,"74.854,39",,,,,,"497.187,66",,,,,,,,,,,,,,
UBATUBA-SP,,,SP,,,"84.513,02",,,,,,,"89.501,36",,,,,,,"174.014,38",,,,,,"1.211.918,63",,,,,,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,SP,,,"74.854,39",,,,,,,-,,,,,,,"74.854,39",,,,,,"497.187,66",,,,,,,,,,,,,,
SAO PAULO  TOTAL,,,,,,"27.388.448,45",,,,,,,"33.616.912,41",,,,,,,"61.005.360,86",,,,,,"438.094.563,75",,,,,,,,,,,,,,
