TOMAR DO GERU-SE,,,,,,SE,,,"6.753,13",,,,,,,,,-,,,,,,,,,"6.753,13",,,,,,,,,,"19.277,95",,,,,,,,,
UMBAUBA-SE,,,,,,SE,,,"7.980,97",,,,,,,,,-,,,,,,,,,"7.980,97",,,,,,,,,,"22.783,02",,,,,,,,,
SERGIPE  TOTAL,,,,,,,,,"9.670.901,23",,,,,,,,,"2.809.107,83",,,,,,,,,"12.480.009,06",,,,,,,,,,"36.918.182,12",,,,,,,,,
ARUJA-SP,,,,,,SP,,,"1.390,51",,,,,,,,,-,,,,,,,,,"1.390,51",,,,,,,,,,"4.056,73",,,,,,,,,
BARRA DO TURVO-SP,,,,,,SP,,,"794,57",,,,,,,,,-,,,,,,,,,"794,57",,,,,,,,,,"2.318,11",,,,,,,,,
BARUERI-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
BERTIOGA-SP,,,,,,SP,,,"51.091,34",,,,,,,,,"1.882.026,55",,,,,,,,,"1.933.117,89",,,,,,,,,,"5.453.364,31",,,,,,,,,
BILAC-SP,,,,,,SP,,,"47.095,19",,,,,,,,,-,,,,,,,,,"47.095,19",,,,,,,,,,"47.095,19",,,,,,,,,
BIRITIBA-MIRIM-SP,,,,,,SP,,,"1.072,67",,,,,,,,,-,,,,,,,,,"1.072,67",,,,,,,,,,"3.129,47",,,,,,,,,
CAIEIRAS-SP,,,,,,SP,,,"1.430,23",,,,,,,,,-,,,,,,,,,"1.430,23",,,,,,,,,,"4.172,63",,,,,,,,,
CAJAMAR-SP,,,,,,SP,,,"1.311,05",,,,,,,,,-,,,,,,,,,"1.311,05",,,,,,,,,,"3.824,91",,,,,,,,,
CAJATI-SP,,,,,,SP,,,"1.112,40",,,,,,,,,-,,,,,,,,,"1.112,40",,,,,,,,,,"3.245,38",,,,,,,,,
CANANEIA-SP,,,,,,SP,,,"37.466,98",,,,,,,,,"65.639,25",,,,,,,,,"103.106,23",,,,,,,,,,"300.806,74",,,,,,,,,
CARAGUATATUBA-SP,,,,,,SP,,,-,,,,,,,,,"1.813.551,04",,,,,,,,,"1.813.551,04",,,,,,,,,,"5.104.534,63",,,,,,,,,
CARAPICUIBA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
COTIA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
CUBATAO-SP,,,,,,SP,,,"1.060.066,88",,,,,,,,,"81.010,26",,,,,,,,,"1.141.077,14",,,,,,,,,,"3.399.083,62",,,,,,,,,
DIADEMA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
ELDORADO-SP,,,,,,SP,,,"913,76",,,,,,,,,-,,,,,,,,,"913,76",,,,,,,,,,"2.665,84",,,,,,,,,
EMBU-GUACU-SP,,,,,,SP,,,"1.311,05",,,,,,,,,-,,,,,,,,,"1.311,05",,,,,,,,,,"3.824,91",,,,,,,,,
EMBU-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
FRANCISCO MORATO-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
FRANCO DA ROCHA-SP,,,,,,SP,,,"1.509,69",,,,,,,,,-,,,,,,,,,"1.509,69",,,,,,,,,,"4.404,44",,,,,,,,,
GUARAREMA-SP,,,,,,SP,,,"1.072,67",,,,,,,,,-,,,,,,,,,"1.072,67",,,,,,,,,,"3.129,47",,,,,,,,,
GUARUJA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"108.935,56",,,,,,,,,
GUARULHOS-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
IGUAPE-SP,,,,,,SP,,,"1.112,40",,,,,,,,,-,,,,,,,,,"1.112,40",,,,,,,,,,"3.245,38",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILHA COMPRIDA-SP,,,,,,SP,,,"794,57",,,,,,,,,-,,,,,,,,,"794,57",,,,,,,,,,"2.318,11",,,,,,,,,
ILHABELA-SP,,,,,,SP,,,-,,,,,,,,,"1.813.551,04",,,,,,,,,"1.813.551,04",,,,,,,,,,"5.104.534,63",,,,,,,,,
ITANHAEM-SP,,,,,,SP,,,"1.430,23",,,,,,,,,-,,,,,,,,,"1.430,23",,,,,,,,,,"4.172,63",,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
ITAPEVI-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
ITAQUAQUECETUBA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
ITARIRI-SP,,,,,,SP,,,"913,76",,,,,,,,,-,,,,,,,,,"913,76",,,,,,,,,,"2.665,84",,,,,,,,,
JACUPIRANGA-SP,,,,,,SP,,,"953,49",,,,,,,,,-,,,,,,,,,"953,49",,,,,,,,,,"2.781,75",,,,,,,,,
JANDIRA-SP,,,,,,SP,,,"1.469,96",,,,,,,,,-,,,,,,,,,"1.469,96",,,,,,,,,,"4.288,53",,,,,,,,,
JUQUIA-SP,,,,,,SP,,,"993,22",,,,,,,,,-,,,,,,,,,"993,22",,,,,,,,,,"2.897,66",,,,,,,,,
JUQUITIBA-SP,,,,,,SP,,,"1.072,67",,,,,,,,,-,,,,,,,,,"1.072,67",,,,,,,,,,"3.129,47",,,,,,,,,
MAIRIPORA-SP,,,,,,SP,,,"1.350,78",,,,,,,,,-,,,,,,,,,"1.350,78",,,,,,,,,,"3.940,82",,,,,,,,,
MAUA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
MIRACATU-SP,,,,,,SP,,,"1.032,95",,,,,,,,,-,,,,,,,,,"1.032,95",,,,,,,,,,"3.013,56",,,,,,,,,
MOJI DAS CRUZES-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
MONGAGUA-SP,,,,,,SP,,,"1.231,59",,,,,,,,,-,,,,,,,,,"1.231,59",,,,,,,,,,"3.593,09",,,,,,,,,
OSASCO-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
PARIQUERA-ACU-SP,,,,,,SP,,,"993,22",,,,,,,,,-,,,,,,,,,"993,22",,,,,,,,,,"2.897,66",,,,,,,,,
PEDRO DE TOLEDO-SP,,,,,,SP,,,"794,57",,,,,,,,,-,,,,,,,,,"794,57",,,,,,,,,,"2.318,11",,,,,,,,,
PERUIBE-SP,,,,,,SP,,,"1.271,32",,,,,,,,,-,,,,,,,,,"1.271,32",,,,,,,,,,"3.709,00",,,,,,,,,
PINDAMONHANGABA-SP,,,,,,SP,,,"511.559,45",,,,,,,,,-,,,,,,,,,"511.559,45",,,,,,,,,,"1.495.090,46",,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,,,SP,,,"913,76",,,,,,,,,-,,,,,,,,,"913,76",,,,,,,,,,"2.665,84",,,,,,,,,
POA-SP,,,,,,SP,,,"1.469,96",,,,,,,,,-,,,,,,,,,"1.469,96",,,,,,,,,,"4.288,53",,,,,,,,,
PRAIA GRANDE-SP,,,,,,SP,,,"12.772,83",,,,,,,,,-,,,,,,,,,"12.772,83",,,,,,,,,,"141.563,34",,,,,,,,,
REGISTRO-SP,,,,,,SP,,,"1.271,32",,,,,,,,,-,,,,,,,,,"1.271,32",,,,,,,,,,"3.709,00",,,,,,,,,
RIBEIRAO PIRES-SP,,,,,,SP,,,"1.469,96",,,,,,,,,-,,,,,,,,,"1.469,96",,,,,,,,,,"4.288,53",,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,,,SP,,,"1.191,86",,,,,,,,,-,,,,,,,,,"1.191,86",,,,,,,,,,"3.477,19",,,,,,,,,
SALESOPOLIS-SP,,,,,,SP,,,"913,76",,,,,,,,,-,,,,,,,,,"913,76",,,,,,,,,,"2.665,84",,,,,,,,,
SANTA ISABEL-SP,,,,,,SP,,,"1.231,59",,,,,,,,,-,,,,,,,,,"1.231,59",,,,,,,,,,"3.593,09",,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,,,SP,,,"1.469,96",,,,,,,,,-,,,,,,,,,"1.469,96",,,,,,,,,,"4.288,53",,,,,,,,,
SANTO ANDRE-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
SANTOS-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"2.148.282,03",,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
SAO CAETANO DO SUL-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,,,SP,,,"953,49",,,,,,,,,-,,,,,,,,,"953,49",,,,,,,,,,"2.781,75",,,,,,,,,
SAO PAULO-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
SAO SEBASTIAO-SP,,,,,,SP,,,"942.327,96",,,,,,,,,"3.627.102,12",,,,,,,,,"4.569.430,08",,,,,,,,,,"13.107.436,21",,,,,,,,,
SAO VICENTE-SP,,,,,,SP,,,"12.772,83",,,,,,,,,-,,,,,,,,,"12.772,83",,,,,,,,,,"141.563,34",,,,,,,,,
SETE BARRAS-SP,,,,,,SP,,,"874,03",,,,,,,,,-,,,,,,,,,"874,03",,,,,,,,,,"2.549,94",,,,,,,,,
SILVEIRAS-SP,,,,,,SP,,,"46.648,73",,,,,,,,,-,,,,,,,,,"46.648,73",,,,,,,,,,"93.526,56",,,,,,,,,
SUZANO-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
TABOAO DA SERRA-SP,,,,,,SP,,,"1.589,15",,,,,,,,,-,,,,,,,,,"1.589,15",,,,,,,,,,"4.636,25",,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,,,SP,,,"1.231,59",,,,,,,,,-,,,,,,,,,"1.231,59",,,,,,,,,,"3.593,09",,,,,,,,,
SAO PAULO  TOTAL,,,,,,,,,"2.797.088,10",,,,,,,,,"9.282.880,26",,,,,,,,,"12.079.968,36",,,,,,,,,,"36.856.186,45",,,,,,,,,
