GUARATUBA-PR,,,,,PR,,,,,"117.970,57",,,,,,,,,"103.224,25",,,,,,,,,"221.194,82",,,,,,"1.749.885,22",,,,,,,
ITAPERUCU-PR,,,,,PR,,,,,"4.143,68",,,,,,,,,-,,,,,,,,,"4.143,68",,,,,,"32.780,84",,,,,,,
LAPA-PR,,,,,PR,,,,,"5.138,16",,,,,,,,,-,,,,,,,,,"5.138,16",,,,,,"40.648,26",,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,,"3.977,93",,,,,,,,,-,,,,,,,,,"3.977,93",,,,,,"31.469,60",,,,,,,
MATINHOS-PR,,,,,PR,,,,,"117.970,57",,,,,,,,,"84.606,72",,,,,,,,,"202.577,29",,,,,,"1.602.600,85",,,,,,,
MORRETES-PR,,,,,PR,,,,,"3.812,18",,,,,,,,,-,,,,,,,,,"3.812,18",,,,,,"30.158,39",,,,,,,
PARANAGUA-PR,,,,,PR,,,,,"6.298,39",,,,,,,,,"343,32",,,,,,,,,"6.641,71",,,,,,"52.542,91",,,,,,,
PIEN-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
PINHAIS-PR,,,,,PR,,,,,"6.132,64",,,,,,,,,-,,,,,,,,,"6.132,64",,,,,,"48.515,65",,,,,,,
PIRAQUARA-PR,,,,,PR,,,,,"5.801,15",,,,,,,,,-,,,,,,,,,"5.801,15",,,,,,"45.893,21",,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,,"3.812,18",,,,,,,,,"18.274,20",,,,,,,,,"22.086,38",,,,,,"174.726,61",,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,,"3.977,93",,,,,,,,,-,,,,,,,,,"3.977,93",,,,,,"31.469,60",,,,,,,
QUITANDINHA-PR,,,,,PR,,,,,"3.812,18",,,,,,,,,-,,,,,,,,,"3.812,18",,,,,,"30.158,39",,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,,"4.640,92",,,,,,,,,-,,,,,,,,,"4.640,92",,,,,,"36.714,55",,,,,,,
RIO NEGRO-PR,,,,,PR,,,,,"4.640,92",,,,,,,,,-,,,,,,,,,"4.640,92",,,,,,"36.714,55",,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,,"6.629,88",,,,,,,,,-,,,,,,,,,"6.629,88",,,,,,"52.449,36",,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,,"3.646,43",,,,,,,,,-,,,,,,,,,"3.646,43",,,,,,"28.847,12",,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,,"3.314,94",,,,,,,,,-,,,,,,,,,"3.314,94",,,,,,"26.224,66",,,,,,,
PARANA  TOTAL,,,,,,,,,,"393.235,06",,,,,,,,,"206.448,49",,,,,,,,,"599.683,55",,,,,,"4.744.131,10",,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,,"3.952.766,50",,,,,,,,,"2.214.226,02",,,,,,,,,"6.166.992,52",,,,,,"51.988.233,56",,,,,,,
APERIBE-RJ,,,,,RJ,,,,,"228.877,10",,,,,,,,,-,,,,,,,,,"228.877,10",,,,,,"2.670.287,96",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,,"411.978,79",,,,,,,,,-,,,,,,,,,"411.978,79",,,,,,"4.806.518,41",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,,"2.162.573,86",,,,,,,,,"1.755.903,82",,,,,,,,,"3.918.477,68",,,,,,"41.949.135,71",,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,,"297.540,23",,,,,,,,,"118.202,55",,,,,,,,,"415.742,78",,,,,,"4.233.079,09",,,,,,,
BARRA DO PIRAI-RJ,,,,,RJ,,,,,"444.324,19",,,,,,,,,-,,,,,,,,,"444.324,19",,,,,,"3.064.719,30",,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,,"917.745,74",,,,,,,,,-,,,,,,,,,"917.745,74",,,,,,"9.542.226,36",,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"6.357.962,86",,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,,"297.540,23",,,,,,,,,-,,,,,,,,,"297.540,23",,,,,,"3.471.374,30",,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,,"331.871,80",,,,,,,,,-,,,,,,,,,"331.871,80",,,,,,"3.871.917,57",,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,,"3.287.112,27",,,,,,,,,"7.423.436,94",,,,,,,,,"10.710.549,21",,,,,,"116.805.655,64",,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,,"1.947.758,19",,,,,,,,,-,,,,,,,,,"1.947.758,19",,,,,,"11.196.222,10",,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,,"263.208,67",,,,,,,,,-,,,,,,,,,"263.208,67",,,,,,"3.070.831,15",,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,,"3.460.118,18",,,,,,,,,"31.628.390,73",,,,,,,,,"35.088.508,91",,,,,,"386.812.955,63",,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,,"286.096,37",,,,,,,,,-,,,,,,,,,"286.096,37",,,,,,"3.337.859,89",,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,,"1.730.059,09",,,,,,,,,"561.125,91",,,,,,,,,"2.291.185,00",,,,,,"26.534.539,83",,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,,"251.764,82",,,,,,,,,-,,,,,,,,,"251.764,82",,,,,,"2.937.316,85",,,,,,,
CARMO-RJ,,,,,RJ,,,,,"263.208,67",,,,,,,,,-,,,,,,,,,"263.208,67",,,,,,"3.070.831,15",,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,,"2.249.076,82",,,,,,,,,"1.748.917,63",,,,,,,,,"3.997.994,45",,,,,,"44.920.728,85",,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,,"286.096,37",,,,,,,,,-,,,,,,,,,"286.096,37",,,,,,"3.337.859,89",,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,,"286.096,37",,,,,,,,,-,,,,,,,,,"286.096,37",,,,,,"3.337.859,89",,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,,"240.320,96",,,,,,,,,-,,,,,,,,,"240.320,96",,,,,,"2.803.802,38",,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,,"3.460.118,18",,,,,,,,,-,,,,,,,,,"3.460.118,18",,,,,,"23.990.977,41",,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,,,"510.299,86",,,,,,,,,-,,,,,,,,,"510.299,86",,,,,,"6.599.300,03",,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,,"2.086.883,78",,,,,,,,,-,,,,,,,,,"2.086.883,78",,,,,,"12.491.392,98",,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,,"263.208,67",,,,,,,,,-,,,,,,,,,"263.208,67",,,,,,"3.070.831,15",,,,,,,
ITABORAI-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"6.853.403,39",,,,,,,
ITAGUAI-RJ,,,,,RJ,,,,,"411.978,79",,,,,,,,,-,,,,,,,,,"411.978,79",,,,,,"5.722.166,47",,,,,,,
ITALVA-RJ,,,,,RJ,,,,,"251.764,82",,,,,,,,,-,,,,,,,,,"251.764,82",,,,,,"2.937.316,85",,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,,"297.540,23",,,,,,,,,-,,,,,,,,,"297.540,23",,,,,,"3.471.374,30",,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,,"411.978,79",,,,,,,,,-,,,,,,,,,"411.978,79",,,,,,"4.806.518,41",,,,,,,
ITATIAIA-RJ,,,,,RJ,,,,,"333.243,14",,,,,,,,,-,,,,,,,,,"333.243,14",,,,,,"2.298.539,46",,,,,,,
JAPERI-RJ,,,,,RJ,,,,,"836.030,98",,,,,,,,,-,,,,,,,,,"836.030,98",,,,,,"11.859.149,17",,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,,"228.877,10",,,,,,,,,-,,,,,,,,,"228.877,10",,,,,,"2.670.287,96",,,,,,,
MACAE-RJ,,,,,RJ,,,,,"17.360.724,48",,,,,,,,,"8.411.627,09",,,,,,,,,"25.772.351,57",,,,,,"289.542.845,97",,,,,,,
MACUCO-RJ,,,,,RJ,,,,,"228.877,10",,,,,,,,,-,,,,,,,,,"228.877,10",,,,,,"2.670.287,96",,,,,,,
MAGE-RJ,,,,,RJ,,,,,"2.504.260,53",,,,,,,,,-,,,,,,,,,"2.504.260,53",,,,,,"14.890.583,44",,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,,"308.984,09",,,,,,,,,"1.660.669,51",,,,,,,,,"1.969.653,60",,,,,,"18.989.213,11",,,,,,,
MARICA-RJ,,,,,RJ,,,,,"400.534,93",,,,,,,,,-,,,,,,,,,"400.534,93",,,,,,"5.563.217,38",,,,,,,
MENDES-RJ,,,,,RJ,,,,,"556.690,75",,,,,,,,,-,,,,,,,,,"556.690,75",,,,,,"7.199.236,29",,,,,,,
MESQUITA-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"6.357.962,68",,,,,,,
MIGUEL PEREIRA-RJ,,,,,RJ,,,,,"603.081,64",,,,,,,,,-,,,,,,,,,"603.081,64",,,,,,"13.000.670,99",,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,,"308.984,09",,,,,,,,,-,,,,,,,,,"308.984,09",,,,,,"3.604.888,80",,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,,"263.208,67",,,,,,,,,-,,,,,,,,,"263.208,67",,,,,,"3.070.831,15",,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"6.357.962,68",,,,,,,
NITEROI-RJ,,,,,RJ,,,,,"3.460.118,18",,,,,,,,,-,,,,,,,,,"3.460.118,18",,,,,,"46.668.537,68",,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"5.340.575,92",,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"11.456.495,73",,,,,,,
PARACAMBI-RJ,,,,,RJ,,,,,"354.759,52",,,,,,,,,-,,,,,,,,,"354.759,52",,,,,,"4.927.421,14",,,,,,,
PARATI-RJ,,,,,RJ,,,,,"345.585,48",,,,,,,,,"1.660.669,51",,,,,,,,,"2.006.254,99",,,,,,"17.081.258,81",,,,,,,
PATY DO ALFERES-RJ,,,,,RJ,,,,,"615.423,98",,,,,,,,,-,,,,,,,,,"615.423,98",,,,,,"11.409.096,47",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"5.340.575,92",,,,,,,
PINHEIRAL-RJ,,,,,RJ,,,,,"308.558,46",,,,,,,,,-,,,,,,,,,"308.558,46",,,,,,"2.128.277,27",,,,,,,
PIRAI-RJ,,,,,RJ,,,,,"744.952,99",,,,,,,,,-,,,,,,,,,"744.952,99",,,,,,"8.350.391,05",,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,,"263.208,67",,,,,,,,,-,,,,,,,,,"263.208,67",,,,,,"3.070.831,15",,,,,,,
PORTO REAL-RJ,,,,,RJ,,,,,"271.531,45",,,,,,,,,-,,,,,,,,,"271.531,45",,,,,,"1.872.884,00",,,,,,,
QUATIS-RJ,,,,,RJ,,,,,"259.189,11",,,,,,,,,-,,,,,,,,,"259.189,11",,,,,,"1.787.752,91",,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,,,"434.866,50",,,,,,,,,-,,,,,,,,,"434.866,50",,,,,,"6.040.064,60",,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,,"1.903.065,00",,,,,,,,,"4.727.132,00",,,,,,,,,"6.630.197,00",,,,,,"77.686.215,10",,,,,,,
RESENDE-RJ,,,,,RJ,,,,,"456.666,53",,,,,,,,,-,,,,,,,,,"456.666,53",,,,,,"3.149.850,39",,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,,"366.203,37",,,,,,,,,-,,,,,,,,,"366.203,37",,,,,,"4.272.460,76",,,,,,,
RIO CLARO-RJ,,,,,RJ,,,,,"296.216,13",,,,,,,,,-,,,,,,,,,"296.216,13",,,,,,"2.043.146,19",,,,,,,
RIO DAS FLORES-RJ,,,,,RJ,,,,,"246.846,77",,,,,,,,,-,,,,,,,,,"246.846,77",,,,,,"7.369.433,01",,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,,"2.595.088,64",,,,,,,,,"8.128.601,99",,,,,,,,,"10.723.690,63",,,,,,"116.009.309,24",,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,,"3.173.491,86",,,,,,,,,-,,,,,,,,,"3.173.491,86",,,,,,"60.364.009,09",,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,,"240.320,96",,,,,,,,,-,,,,,,,,,"240.320,96",,,,,,"2.803.802,38",,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,,"343.315,66",,,,,,,,,-,,,,,,,,,"343.315,66",,,,,,"4.005.431,99",,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,,"343.315,66",,,,,,,,,-,,,,,,,,,"343.315,66",,,,,,"4.005.431,99",,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,,"354.759,52",,,,,,,,,-,,,,,,,,,"354.759,52",,,,,,"4.138.946,44",,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"6.853.403,39",,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,,"2.335.579,77",,,,,,,,,"1.004.393,37",,,,,,,,,"3.339.973,14",,,,,,"38.997.695,02",,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,,,"457.754,21",,,,,,,,,-,,,,,,,,,"457.754,21",,,,,,"6.357.962,68",,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,,"228.877,10",,,,,,,,,-,,,,,,,,,"228.877,10",,,,,,"2.670.287,96",,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,,"286.096,37",,,,,,,,,-,,,,,,,,,"286.096,37",,,,,,"3.337.859,89",,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,,"377.647,22",,,,,,,,,-,,,,,,,,,"377.647,22",,,,,,"4.405.975,22",,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,,"228.877,10",,,,,,,,,-,,,,,,,,,"228.877,10",,,,,,"2.670.287,96",,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,,"366.203,37",,,,,,,,,-,,,,,,,,,"366.203,37",,,,,,"4.272.460,76",,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,,,"389.091,08",,,,,,,,,-,,,,,,,,,"389.091,08",,,,,,"5.404.268,38",,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,,"1.808.632,61",,,,,,,,,-,,,,,,,,,"1.808.632,61",,,,,,"10.396.491,96",,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,,"263.208,67",,,,,,,,,-,,,,,,,,,"263.208,67",,,,,,"3.070.831,15",,,,,,,
TANGUA-RJ,,,,,RJ,,,,,"308.984,09",,,,,,,,,-,,,,,,,,,"308.984,09",,,,,,"4.291.624,86",,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,,"446.310,36",,,,,,,,,-,,,,,,,,,"446.310,36",,,,,,"5.207.061,64",,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,,"240.320,96",,,,,,,,,-,,,,,,,,,"240.320,96",,,,,,"2.803.802,38",,,,,,,
VALENCA-RJ,,,,,RJ,,,,,"419.639,51",,,,,,,,,-,,,,,,,,,"419.639,51",,,,,,"2.894.457,11",,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,,"228.877,10",,,,,,,,,-,,,,,,,,,"228.877,10",,,,,,"2.670.288,44",,,,,,,
VASSOURAS-RJ,,,,,RJ,,,,,"649.472,54",,,,,,,,,-,,,,,,,,,"649.472,54",,,,,,"9.894.560,08",,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,,"917.745,74",,,,,,,,,-,,,,,,,,,"917.745,74",,,,,,"9.542.226,31",,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,"86.216.241,76",,,,,,,,,"71.043.297,07",,,,,,,,,"157.259.538,83",,,,,,"1.735.204.620,82",,,,,,,
ACARI-RN,,,,,RN,,,,,"4.364,93",,,,,,,,,-,,,,,,,,,"4.364,93",,,,,,"49.051,47",,,,,,,
ACU-RN,,,,,RN,,,,,"187.742,91",,,,,,,,,"83.992,57",,,,,,,,,"271.735,48",,,,,,"2.947.593,20",,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,,"4.469,95",,,,,,,,,"78,76",,,,,,,,,"4.548,71",,,,,,"54.405,29",,,,,,,
AGUA NOVA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,,"4.572,79",,,,,,,,,-,,,,,,,,,"4.572,79",,,,,,"51.387,28",,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,,"239.307,56",,,,,,,,,"100.546,02",,,,,,,,,"339.853,58",,,,,,"3.749.097,26",,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
APODI-RN,,,,,RN,,,,,"213.618,44",,,,,,,,,"121.278,40",,,,,,,,,"334.896,84",,,,,,"3.430.403,03",,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,,"527.557,72",,,,,,,,,"411.733,46",,,,,,,,,"939.291,18",,,,,,"9.795.468,82",,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
BARAUNA-RN,,,,,RN,,,,,"5.196,35",,,,,,,,,-,,,,,,,,,"5.196,35",,,,,,"58.394,63",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAICO-RN,,,,,RN,,,,,"6.859,18",,,,,,,,,-,,,,,,,,,"6.859,18",,,,,,"77.080,92",,,,,,,
CARAUBAS-RN,,,,,RN,,,,,"148.812,86",,,,,,,,,"65.670,45",,,,,,,,,"214.483,31",,,,,,"2.033.024,80",,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,,"117.124,76",,,,,,,,,"22.222,10",,,,,,,,,"139.346,86",,,,,,"1.468.540,41",,,,,,,
CERRO CORA-RN,,,,,RN,,,,,"4.364,93",,,,,,,,,-,,,,,,,,,"4.364,93",,,,,,"49.051,47",,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
CRUZETA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,,"6.443,47",,,,,,,,,-,,,,,,,,,"6.443,47",,,,,,"72.409,35",,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
ENCANTO-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
EQUADOR-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,,"159.658,55",,,,,,,,,"71.429,63",,,,,,,,,"231.088,18",,,,,,"2.704.939,98",,,,,,,
FLORANIA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
GALINHOS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,"93.896,93",,,,,,,,,"98.054,01",,,,,,"867.055,09",,,,,,,
GOIANINHA-RN,,,,,RN,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"6.662.828,38",,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,,,"180.684,07",,,,,,,,,"95.337,67",,,,,,,,,"276.021,74",,,,,,"3.096.186,34",,,,,,,
GROSSOS-RN,,,,,RN,,,,,"63.185,24",,,,,,,,,"78.794,22",,,,,,,,,"141.979,46",,,,,,"1.542.883,81",,,,,,,
GUAMARE-RN,,,,,RN,,,,,"801.785,85",,,,,,,,,"730.923,38",,,,,,,,,"1.532.709,23",,,,,,"18.142.093,51",,,,,,,
IELMO MARINHO-RN,,,,,RN,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"6.662.844,09",,,,,,,
IPANGUACU-RN,,,,,RN,,,,,"4.364,93",,,,,,,,,-,,,,,,,,,"4.364,93",,,,,,"49.051,47",,,,,,,
IPUEIRA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
ITAJA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
ITAU-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
JANDAIRA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
JANDUIS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,,,"4.364,93",,,,,,,,,-,,,,,,,,,"4.364,93",,,,,,"49.051,47",,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,,,"4.572,79",,,,,,,,,-,,,,,,,,,"4.572,79",,,,,,"51.387,28",,,,,,,
JOAO DIAS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
JUCURUTU-RN,,,,,RN,,,,,"4.988,49",,,,,,,,,-,,,,,,,,,"4.988,49",,,,,,"56.058,83",,,,,,,
LAGOA NOVA-RN,,,,,RN,,,,,"4.572,79",,,,,,,,,-,,,,,,,,,"4.572,79",,,,,,"51.387,28",,,,,,,
LUCRECIA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
LUIS GOMES-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
MACAIBA-RN,,,,,RN,,,,,"468.483,49",,,,,,,,,-,,,,,,,,,"468.483,49",,,,,,"6.662.841,59",,,,,,,
MACAU-RN,,,,,RN,,,,,"1.137.543,00",,,,,,,,,"468.280,76",,,,,,,,,"1.605.823,76",,,,,,"19.064.039,41",,,,,,,
MAJOR SALES-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
MARTINS-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
MOSSORO-RN,,,,,RN,,,,,"987.376,47",,,,,,,,,"796.221,32",,,,,,,,,"1.783.597,79",,,,,,"18.813.270,08",,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
OURO BRANCO-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
PARANA-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
PARAU-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
PARELHAS-RN,,,,,RN,,,,,"5.196,35",,,,,,,,,-,,,,,,,,,"5.196,35",,,,,,"58.394,63",,,,,,,
PATU-RN,,,,,RN,,,,,"4.364,93",,,,,,,,,-,,,,,,,,,"4.364,93",,,,,,"49.051,47",,,,,,,
PAU DOS FERROS-RN,,,,,RN,,,,,"5.612,06",,,,,,,,,-,,,,,,,,,"5.612,06",,,,,,"63.066,21",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO AVELINO-RN,,,,,RN,,,,,"4.197,03",,,,,,,,,"18,57",,,,,,,,,"4.215,60",,,,,,"47.207,89",,,,,,,
PENDENCIAS-RN,,,,,RN,,,,,"188.849,74",,,,,,,,,"89.661,73",,,,,,,,,"278.511,47",,,,,,"3.033.720,57",,,,,,,
PILOES-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
PORTALEGRE-RN,,,,,RN,,,,,"4.157,08",,,,,,,,,-,,,,,,,,,"4.157,08",,,,,,"46.715,68",,,,,,,
PORTO DO MANGUE-RN,,,,,RN,,,,,"130.479,86",,,,,,,,,"174.020,15",,,,,,,,,"304.500,01",,,,,,"3.561.911,89",,,,,,,
