CARAPICUIBA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
COTIA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
CRUZEIRO-SP,,,,,SP,,,,"65.973,11",,,,,,,,,-,,,,,,,"65.973,11",,,,,,,,,"315.209,65",,,,,,,,,,
CUBATAO-SP,,,,,SP,,,,"3.759.399,13",,,,,,,,,"171.773,62",,,,,,,"3.931.172,75",,,,,,,,,"18.854.131,82",,,,,,,,,,
CUNHA-SP,,,,,SP,,,,"49.008,59",,,,,,,,,-,,,,,,,"49.008,59",,,,,,,,,"234.155,72",,,,,,,,,,
DIADEMA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
ELDORADO-SP,,,,,SP,,,,"43.353,75",,,,,,,,,-,,,,,,,"43.353,75",,,,,,,,,"207.137,74",,,,,,,,,,
EMBU-GUACU-SP,,,,,SP,,,,"62.203,22",,,,,,,,,-,,,,,,,"62.203,22",,,,,,,,,"297.197,66",,,,,,,,,,
EMBU-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
FRANCISCO MORATO-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
FRANCO DA ROCHA-SP,,,,,SP,,,,"73.512,90",,,,,,,,,-,,,,,,,"73.512,90",,,,,,,,,"351.233,61",,,,,,,,,,
GUARAREMA-SP,,,,,SP,,,,"294.065,21",,,,,,,,,"3.898.675,07",,,,,,,"4.192.740,28",,,,,,,,,"20.620.234,25",,,,,,,,,,
GUARATINGUETA-SP,,,,,SP,,,,"71.627,95",,,,,,,,,-,,,,,,,"71.627,95",,,,,,,,,"342.227,63",,,,,,,,,,
GUARUJA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
GUARULHOS-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
IGARATA-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
IGUAPE-SP,,,,,SP,,,,"979.947,03",,,,,,,,,"658.183,68",,,,,,,"1.638.130,71",,,,,,,,,"7.912.355,82",,,,,,,,,,
ILHA COMPRIDA-SP,,,,,SP,,,,"699.962,16",,,,,,,,,"2.635.788,19",,,,,,,"3.335.750,35",,,,,,,,,"18.474.411,56",,,,,,,,,,
ILHABELA-SP,,,,,SP,,,,"979.947,03",,,,,,,,,"10.863.736,78",,,,,,,"11.843.683,81",,,,,,,,,"54.952.958,42",,,,,,,,,,
ITANHAEM-SP,,,,,SP,,,,"67.858,06",,,,,,,,,-,,,,,,,"67.858,06",,,,,,,,,"324.215,63",,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
ITAPEVI-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
ITAQUAQUECETUBA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
ITARIRI-SP,,,,,SP,,,,"43.353,75",,,,,,,,,-,,,,,,,"43.353,75",,,,,,,,,"207.137,74",,,,,,,,,,
JACAREI-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
JACUPIRANGA-SP,,,,,SP,,,,"45.238,70",,,,,,,,,-,,,,,,,"45.238,70",,,,,,,,,"216.143,73",,,,,,,,,,
JAMBEIRO-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
JANDIRA-SP,,,,,SP,,,,"69.743,00",,,,,,,,,-,,,,,,,"69.743,00",,,,,,,,,"333.221,62",,,,,,,,,,
JUQUIA-SP,,,,,SP,,,,"47.123,65",,,,,,,,,-,,,,,,,"47.123,65",,,,,,,,,"225.149,74",,,,,,,,,,
JUQUITIBA-SP,,,,,SP,,,,"52.778,49",,,,,,,,,-,,,,,,,"52.778,49",,,,,,,,,"252.167,70",,,,,,,,,,
LAGOINHA-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
LAVRINHAS-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
LORENA-SP,,,,,SP,,,,"312.397,01",,,,,,,,,"13.990,08",,,,,,,"326.387,09",,,,,,,,,"1.636.327,15",,,,,,,,,,
MAIRIPORA-SP,,,,,SP,,,,"67.858,06",,,,,,,,,-,,,,,,,"67.858,06",,,,,,,,,"324.215,63",,,,,,,,,,
MAUA-SP,,,,,SP,,,,"319.936,79",,,,,,,,,"175.426,12",,,,,,,"495.362,91",,,,,,,,,"2.407.570,17",,,,,,,,,,
MIRACATU-SP,,,,,SP,,,,"49.008,59",,,,,,,,,-,,,,,,,"49.008,59",,,,,,,,,"234.155,72",,,,,,,,,,
MOJI DAS CRUZES-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
MONGAGUA-SP,,,,,SP,,,,"58.433,33",,,,,,,,,-,,,,,,,"58.433,33",,,,,,,,,"279.185,69",,,,,,,,,,
MONTEIRO LOBATO-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
NATIVIDADE DA SERRA-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
OSASCO-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
PARAIBUNA-SP,,,,,SP,,,,"45.238,70",,,,,,,,,-,,,,,,,"45.238,70",,,,,,,,,"216.143,73",,,,,,,,,,
PARIQUERA-ACU-SP,,,,,SP,,,,"47.123,65",,,,,,,,,-,,,,,,,"47.123,65",,,,,,,,,"225.149,74",,,,,,,,,,
"Superintendência de Participações Governamentais
*Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art.2º da Lei nº 9.715, de 25 de novembro de 1998, combinado como parágrafo 6º do Art.19 da Medida Provisória nº 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO DE TOLEDO-SP,,,,,SP,,,,"39.583,87",,,,,,,,,-,,,,,,,"39.583,87",,,,,,,,,"189.125,77",,,,,,,,,,
PERUIBE-SP,,,,,SP,,,,"62.203,22",,,,,,,,,"202.974,51",,,,,,,"265.177,73",,,,,,,,,"1.144.095,68",,,,,,,,,,
PINDAMONHANGABA-SP,,,,,SP,,,,"61.219,84",,,,,,,,,-,,,,,,,"61.219,84",,,,,,,,,"328.883,94",,,,,,,,,,
PIQUETE-SP,,,,,SP,,,,"43.353,75",,,,,,,,,-,,,,,,,"43.353,75",,,,,,,,,"207.137,74",,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,,SP,,,,"43.353,75",,,,,,,,,-,,,,,,,"43.353,75",,,,,,,,,"207.137,74",,,,,,,,,,
POA-SP,,,,,SP,,,,"69.743,00",,,,,,,,,-,,,,,,,"69.743,00",,,,,,,,,"333.221,62",,,,,,,,,,
POTIM-SP,,,,,SP,,,,"47.123,65",,,,,,,,,-,,,,,,,"47.123,65",,,,,,,,,"225.149,74",,,,,,,,,,
PRAIA GRANDE-SP,,,,,SP,,,,"879.327,46",,,,,,,,,-,,,,,,,"879.327,46",,,,,,,,,"4.201.294,86",,,,,,,,,,
QUELUZ-SP,,,,,SP,,,,"39.583,87",,,,,,,,,-,,,,,,,"39.583,87",,,,,,,,,"189.125,77",,,,,,,,,,
REDENCAO DA SERRA-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
REGISTRO-SP,,,,,SP,,,,"60.318,28",,,,,,,,,-,,,,,,,"60.318,28",,,,,,,,,"288.191,68",,,,,,,,,,
RIBEIRAO PIRES-SP,,,,,SP,,,,"71.627,95",,,,,,,,,-,,,,,,,"71.627,95",,,,,,,,,"342.227,63",,,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,,SP,,,,"58.433,33",,,,,,,,,-,,,,,,,"58.433,33",,,,,,,,,"279.185,69",,,,,,,,,,
ROSEIRA-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
SALESOPOLIS-SP,,,,,SP,,,,"43.353,75",,,,,,,,,-,,,,,,,"43.353,75",,,,,,,,,"207.137,74",,,,,,,,,,
SANTA BRANCA-SP,,,,,SP,,,,"41.468,81",,,,,,,,,-,,,,,,,"41.468,81",,,,,,,,,"198.131,76",,,,,,,,,,
SANTA ISABEL-SP,,,,,SP,,,,"60.318,28",,,,,,,,,-,,,,,,,"60.318,28",,,,,,,,,"288.191,68",,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,,SP,,,,"69.743,00",,,,,,,,,-,,,,,,,"69.743,00",,,,,,,,,"333.221,62",,,,,,,,,,
SANTO ANDRE-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
SANTO ANTONIO DO PINHAL-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
SANTOS-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
SAO BENTO DO SAPUCAI-SP,,,,,SP,,,,"39.583,87",,,,,,,,,-,,,,,,,"39.583,87",,,,,,,,,"189.125,77",,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,,SP,,,,"319.936,79",,,,,,,,,"32.338,41",,,,,,,"352.275,20",,,,,,,,,"1.751.408,93",,,,,,,,,,
SAO CAETANO DO SUL-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
SAO JOSE DO BARREIRO-SP,,,,,SP,,,,"37.698,92",,,,,,,,,-,,,,,,,"37.698,92",,,,,,,,,"180.119,79",,,,,,,,,,
SAO JOSE DOS CAMPOS-SP,,,,,SP,,,,"319.936,79",,,,,,,,,"24.982,98",,,,,,,"344.919,77",,,,,,,,,"1.734.979,41",,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,,SP,,,,"41.468,81",,,,,,,,,-,,,,,,,"41.468,81",,,,,,,,,"198.131,76",,,,,,,,,,
SAO LUIS DO PARAITINGA-SP,,,,,SP,,,,"39.583,87",,,,,,,,,-,,,,,,,"39.583,87",,,,,,,,,"189.125,77",,,,,,,,,,
SAO PAULO-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
SAO SEBASTIAO-SP,,,,,SP,,,,"2.515.650,61",,,,,,,,,"4.761.793,96",,,,,,,"7.277.444,57",,,,,,,,,"35.182.862,20",,,,,,,,,,
SAO VICENTE-SP,,,,,SP,,,,"879.327,46",,,,,,,,,-,,,,,,,"879.327,46",,,,,,,,,"4.201.294,86",,,,,,,,,,
SETE BARRAS-SP,,,,,SP,,,,"41.468,81",,,,,,,,,-,,,,,,,"41.468,81",,,,,,,,,"198.131,76",,,,,,,,,,
SILVEIRAS-SP,,,,,SP,,,,"282.237,87",,,,,,,,,"3.003,30",,,,,,,"285.241,17",,,,,,,,,"1.437.546,99",,,,,,,,,,
SUZANO-SP,,,,,SP,,,,"319.936,79",,,,,,,,,"86.894,38",,,,,,,"406.831,17",,,,,,,,,"2.000.957,13",,,,,,,,,,
TABOAO DA SERRA-SP,,,,,SP,,,,"75.397,84",,,,,,,,,-,,,,,,,"75.397,84",,,,,,,,,"360.239,60",,,,,,,,,,
TAUBATE-SP,,,,,SP,,,,"319.936,79",,,,,,,,,"5.375,91",,,,,,,"325.312,70",,,,,,,,,"1.622.632,40",,,,,,,,,,
TREMEMBE-SP,,,,,SP,,,,"58.433,33",,,,,,,,,-,,,,,,,"58.433,33",,,,,,,,,"279.185,69",,,,,,,,,,
UBATUBA-SP,,,,,SP,,,,"65.973,11",,,,,,,,,"111.442,31",,,,,,,"177.415,42",,,,,,,,,"720.001,69",,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,,SP,,,,"58.433,33",,,,,,,,,-,,,,,,,"58.433,33",,,,,,,,,"279.185,69",,,,,,,,,,
SAO PAULO  TOTAL,,,,,,,,,"22.597.385,45",,,,,,,,,"30.511.712,10",,,,,,,"53.109.097,55",,,,,,,,,"256.140.571,40",,,,,,,,,,
