TIBAU-RN,,,,,RN,,,"970.104,25",,,,,"11.475,52",,,,,,,"981.579,77",,,,,,,,"5.599.554,34",,,,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
UMARIZAL-RN,,,,,RN,,,"3.207,92",,,,,-,,,,,,,"3.207,92",,,,,,,,"17.815,85",,,,,,,,,,,,
UPANEMA-RN,,,,,RN,,,"121.329,78",,,,,"77.786,87",,,,,,,"199.116,65",,,,,,,,"1.133.494,27",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENHA-VER-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
VICOSA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,,,"14.260.140,06",,,,,"3.082.188,24",,,,,,,"17.342.328,30",,,,,,,,"104.126.363,11",,,,,,,,,,,,
ARAMBARE-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
BARRA DO RIBEIRO-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
CAMAQUA-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
CANOAS-RS,,,,,RS,,,"241.598,75",,,,,-,,,,,,,"241.598,75",,,,,,,,"1.481.203,26",,,,,,,,,,,,
CAPIVARI DO SUL-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
CIDREIRA-RS,,,,,RS,,,-,,,,,"516.566,91",,,,,,,"516.566,91",,,,,,,,"3.528.484,32",,,,,,,,,,,,
ELDORADO DO SUL-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
GUAIBA-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
IMBE-RS,,,,,RS,,,-,,,,,"516.566,91",,,,,,,"516.566,91",,,,,,,,"3.528.484,32",,,,,,,,,,,,
MOSTARDAS-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
OSORIO-RS,,,,,RS,,,"241.598,75",,,,,"1.483.513,93",,,,,,,"1.725.112,68",,,,,,,,"11.530.577,44",,,,,,,,,,,,
PALMARES DO SUL-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
PELOTAS-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
PORTO ALEGRE-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
RIO GRANDE-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"6.401.881,73",,,,,,,,,,,,
SAO JOSE DO NORTE-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
SAO LOURENCO DO SUL-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
TAPES-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
TAVARES-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
TRAMANDAI-RS,,,,,RS,,,"1.295.806,74",,,,,"688.755,89",,,,,,,"1.984.562,63",,,,,,,,"12.009.117,67",,,,,,,,,,,,
TURUCU-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
VIAMAO-RS,,,,,RS,,,-,,,,,-,,,,,,,-,,,,,,,,"36.937,43",,,,,,,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,,,"1.779.004,24",,,,,"3.205.403,64",,,,,,,"4.984.407,88",,,,,,,,"39.070.747,62",,,,,,,,,,,,
ARAQUARI-SC,,,,,SC,,,-,,,,,"354.461,23",,,,,,,"354.461,23",,,,,,,,"1.756.247,54",,,,,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,,SC,,,-,,,,,"354.461,23",,,,,,,"354.461,23",,,,,,,,"1.756.247,54",,,,,,,,,,,,
GARUVA-SC,,,,,SC,,,-,,,,,"354.461,23",,,,,,,"354.461,23",,,,,,,,"1.756.247,54",,,,,,,,,,,,
ITAPOA-SC,,,,,SC,,,-,,,,,"354.461,23",,,,,,,"354.461,23",,,,,,,,"1.756.247,54",,,,,,,,,,,,
JOINVILLE-SC,,,,,SC,,,-,,,,,"354.461,23",,,,,,,"354.461,23",,,,,,,,"1.756.247,54",,,,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,,SC,,,"1.295.806,74",,,,,"1.181.537,46",,,,,,,"2.477.344,20",,,,,,,,"13.158.630,61",,,,,,,,,,,,
SANTA CATARINA  TOTAL,,,,,,,,"1.295.806,74",,,,,"2.953.843,61",,,,,,,"4.249.650,35",,,,,,,,"21.939.868,31",,,,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
AQUIDABA-SE,,,,,SE,,,"6.016,14",,,,,-,,,,,,,"6.016,14",,,,,,,,"38.819,35",,,,,,,,,,,,
ARACAJU-SE,,,,,SE,,,"1.515.225,14",,,,,"383.412,74",,,,,,,"1.898.637,88",,,,,,,,"11.025.253,38",,,,,,,,,,,,
ARAUA-SE,,,,,SE,,,"4.859,19",,,,,-,,,,,,,"4.859,19",,,,,,,,"31.354,09",,,,,,,,,,,,
AREIA BRANCA-SE,,,,,SE,,,"8.599,90",,,,,"2.038,38",,,,,,,"10.638,28",,,,,,,,"64.021,46",,,,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,,SE,,,"104.027,79",,,,,"105.764,08",,,,,,,"209.791,87",,,,,,,,"1.311.089,50",,,,,,,,,,,,
BOQUIM-SE,,,,,SE,,,"6.247,53",,,,,-,,,,,,,"6.247,53",,,,,,,,"40.312,41",,,,,,,,,,,,
BREJO GRANDE-SE,,,,,SE,,,"50.518,79",,,,,"4.904,04",,,,,,,"55.422,83",,,,,,,,"327.297,68",,,,,,,,,,,,
CAMPO DO BRITO-SE,,,,,SE,,,"5.553,36",,,,,-,,,,,,,"5.553,36",,,,,,,,"35.833,24",,,,,,,,,,,,
CANHOBA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,,SE,,,"6.247,53",,,,,-,,,,,,,"6.247,53",,,,,,,,"40.312,41",,,,,,,,,,,,
CAPELA-SE,,,,,SE,,,"13.316,09",,,,,"4.409,97",,,,,,,"17.726,06",,,,,,,,"119.176,33",,,,,,,,,,,,
CARIRA-SE,,,,,SE,,,"6.016,14",,,,,-,,,,,,,"6.016,14",,,,,,,,"38.819,35",,,,,,,,,,,,
CARMOPOLIS-SE,,,,,SE,,,"3.155.690,51",,,,,"357.191,80",,,,,,,"3.512.882,31",,,,,,,,"6.955.014,52",,,,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
CRISTINAPOLIS-SE,,,,,SE,,,"5.553,36",,,,,-,,,,,,,"5.553,36",,,,,,,,"35.833,24",,,,,,,,,,,,
CUMBE-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
DIVINA PASTORA-SE,,,,,SE,,,"240.109,22",,,,,"141.234,83",,,,,,,"381.344,05",,,,,,,,"2.135.061,24",,,,,,,,,,,,
ESTANCIA-SE,,,,,SE,,,"412.025,46",,,,,"231.651,60",,,,,,,"643.677,06",,,,,,,,"3.790.227,65",,,,,,,,,,,,
FEIRA NOVA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
FREI PAULO-SE,,,,,SE,,,"5.090,58",,,,,-,,,,,,,"5.090,58",,,,,,,,"32.847,14",,,,,,,,,,,,
GARARU-SE,,,,,SE,,,"4.859,19",,,,,-,,,,,,,"4.859,19",,,,,,,,"31.354,09",,,,,,,,,,,,
GENERAL MAYNARD-SE,,,,,SE,,,"5.381,82",,,,,"565,52",,,,,,,"5.947,34",,,,,,,,"38.410,36",,,,,,,,,,,,
GRACHO CARDOSO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILHA DAS FLORES-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
INDIAROBA-SE,,,,,SE,,,"5.321,97",,,,,-,,,,,,,"5.321,97",,,,,,,,"34.340,19",,,,,,,,,,,,
ITABAIANA-SE,,,,,SE,,,"8.330,05",,,,,-,,,,,,,"8.330,05",,,,,,,,"53.749,90",,,,,,,,,,,,
ITABAIANINHA-SE,,,,,SE,,,"6.941,70",,,,,-,,,,,,,"6.941,70",,,,,,,,"44.791,56",,,,,,,,,,,,
ITABI-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,,SE,,,"162.406,91",,,,,"233.757,90",,,,,,,"396.164,81",,,,,,,,"6.743.577,60",,,,,,,,,,,,
JAPARATUBA-SE,,,,,SE,,,"1.766.213,79",,,,,"331.031,05",,,,,,,"2.097.244,84",,,,,,,,"11.800.566,52",,,,,,,,,,,,
JAPOATA-SE,,,,,SE,,,"5.090,58",,,,,-,,,,,,,"5.090,58",,,,,,,,"32.847,14",,,,,,,,,,,,
LAGARTO-SE,,,,,SE,,,"8.330,05",,,,,-,,,,,,,"8.330,05",,,,,,,,"53.749,90",,,,,,,,,,,,
LARANJEIRAS-SE,,,,,SE,,,"287.275,03",,,,,"213,97",,,,,,,"287.489,00",,,,,,,,"1.525.502,24",,,,,,,,,,,,
MACAMBIRA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
MALHADA DOS BOIS-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
MALHADOR-SE,,,,,SE,,,"5.090,58",,,,,-,,,,,,,"5.090,58",,,,,,,,"32.847,14",,,,,,,,,,,,
MARUIM-SE,,,,,SE,,,"90.704,81",,,,,"17.024,70",,,,,,,"107.729,51",,,,,,,,"5.283.288,56",,,,,,,,,,,,
MOITA BONITA-SE,,,,,SE,,,"4.859,19",,,,,-,,,,,,,"4.859,19",,,,,,,,"31.354,09",,,,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,,SE,,,"5.090,58",,,,,-,,,,,,,"5.090,58",,,,,,,,"32.847,14",,,,,,,,,,,,
MURIBECA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
NEOPOLIS-SE,,,,,SE,,,"5.784,75",,,,,-,,,,,,,"5.784,75",,,,,,,,"37.326,30",,,,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,,SE,,,"6.710,31",,,,,-,,,,,,,"6.710,31",,,,,,,,"43.298,51",,,,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,,SE,,,"6.247,53",,,,,-,,,,,,,"6.247,53",,,,,,,,"40.312,41",,,,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,,SE,,,"305.268,34",,,,,"213,97",,,,,,,"305.482,31",,,,,,,,"3.693.774,55",,,,,,,,,,,,
PACATUBA-SE,,,,,SE,,,"1.357.484,89",,,,,"105,01",,,,,,,"1.357.589,90",,,,,,,,"1.699.479,61",,,,,,,,,,,,
PEDRA MOLE-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
PEDRINHAS-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
PINHAO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
PIRAMBU-SE,,,,,SE,,,"1.445.157,74",,,,,"5.175,90",,,,,,,"1.450.333,64",,,,,,,,"8.244.138,38",,,,,,,,,,,,
POCO REDONDO-SE,,,,,SE,,,"6.478,92",,,,,-,,,,,,,"6.478,92",,,,,,,,"41.805,46",,,,,,,,,,,,
POCO VERDE-SE,,,,,SE,,,"6.016,14",,,,,-,,,,,,,"6.016,14",,,,,,,,"38.819,35",,,,,,,,,,,,
PORTO DA FOLHA-SE,,,,,SE,,,"6.247,53",,,,,-,,,,,,,"6.247,53",,,,,,,,"40.312,41",,,,,,,,,,,,
PROPRIA-SE,,,,,SE,,,"6.478,92",,,,,-,,,,,,,"6.478,92",,,,,,,,"41.805,46",,,,,,,,,,,,
RIACHAO DO DANTAS-SE,,,,,SE,,,"5.784,75",,,,,-,,,,,,,"5.784,75",,,,,,,,"37.326,30",,,,,,,,,,,,
RIACHUELO-SE,,,,,SE,,,"1.412.222,31",,,,,"26.838,99",,,,,,,"1.439.061,30",,,,,,,,"5.464.307,82",,,,,,,,,,,,
RIBEIROPOLIS-SE,,,,,SE,,,"5.553,36",,,,,-,,,,,,,"5.553,36",,,,,,,,"35.833,24",,,,,,,,,,,,
ROSARIO DO CATETE-SE,,,,,SE,,,"372.310,55",,,,,"76.350,56",,,,,,,"448.661,11",,,,,,,,"2.427.778,62",,,,,,,,,,,,
SALGADO-SE,,,,,SE,,,"5.784,75",,,,,-,,,,,,,"5.784,75",,,,,,,,"37.326,30",,,,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,,SE,,,"5.090,58",,,,,-,,,,,,,"5.090,58",,,,,,,,"32.847,14",,,,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,,SE,,,"102.580,11",,,,,"25.657,12",,,,,,,"128.237,23",,,,,,,,"756.541,62",,,,,,,,,,,,
SAO CRISTOVAO-SE,,,,,SE,,,"77.937,37",,,,,"2.210,00",,,,,,,"80.147,37",,,,,,,,"466.629,88",,,,,,,,,,,,
SAO DOMINGOS-SE,,,,,SE,,,"4.859,19",,,,,-,,,,,,,"4.859,19",,,,,,,,"31.354,09",,,,,,,,,,,,
SAO FRANCISCO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
SIMAO DIAS-SE,,,,,SE,,,"6.941,70",,,,,-,,,,,,,"6.941,70",,,,,,,,"44.791,56",,,,,,,,,,,,
SIRIRI-SE,,,,,SE,,,"140.906,81",,,,,"64.364,17",,,,,,,"205.270,98",,,,,,,,"1.227.805,57",,,,,,,,,,,,
TELHA-SE,,,,,SE,,,"4.627,80",,,,,-,,,,,,,"4.627,80",,,,,,,,"29.861,04",,,,,,,,,,,,
TOBIAS BARRETO-SE,,,,,SE,,,"7.404,48",,,,,-,,,,,,,"7.404,48",,,,,,,,"47.777,68",,,,,,,,,,,,
TOMAR DO GERU-SE,,,,,SE,,,"5.090,58",,,,,-,,,,,,,"5.090,58",,,,,,,,"32.847,14",,,,,,,,,,,,
UMBAUBA-SE,,,,,SE,,,"6.016,14",,,,,-,,,,,,,"6.016,14",,,,,,,,"38.819,35",,,,,,,,,,,,
SERGIPE  TOTAL,,,,,,,,"13.318.534,53",,,,,"2.014.116,30",,,,,,,"15.332.650,83",,,,,,,,"76.990.640,01",,,,,,,,,,,,
APARECIDA-SP,,,,,SP,,,"63.689,47",,,,,-,,,,,,,"63.689,47",,,,,,,,"324.863,17",,,,,,,,,,,,
ARAPEI-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
AREIAS-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
ARUJA-SP,,,,,SP,,,"76.866,61",,,,,-,,,,,,,"76.866,61",,,,,,,,"392.076,26",,,,,,,,,,,,
BANANAL-SP,,,,,SP,,,"46.119,95",,,,,-,,,,,,,"46.119,95",,,,,,,,"235.245,72",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARRA DO TURVO-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
BARUERI-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
BERTIOGA-SP,,,,,SP,,,"1.264.087,14",,,,,"2.477.232,02",,,,,,,"3.741.319,16",,,,,,,,"21.046.396,52",,,,,,,,,,,,
BIRITIBA-MIRIM-SP,,,,,SP,,,"61.493,29",,,,,-,,,,,,,"61.493,29",,,,,,,,"313.660,99",,,,,,,,,,,,
CACAPAVA-SP,,,,,SP,,,"329.958,22",,,,,"10.723,80",,,,,,,"340.682,02",,,,,,,,"1.995.557,33",,,,,,,,,,,,
CACHOEIRA PAULISTA-SP,,,,,SP,,,"61.493,29",,,,,-,,,,,,,"61.493,29",,,,,,,,"313.660,99",,,,,,,,,,,,
CAIEIRAS-SP,,,,,SP,,,"79.062,80",,,,,-,,,,,,,"79.062,80",,,,,,,,"403.278,43",,,,,,,,,,,,
CAJAMAR-SP,,,,,SP,,,"74.670,42",,,,,-,,,,,,,"74.670,42",,,,,,,,"380.874,06",,,,,,,,,,,,
CAJATI-SP,,,,,SP,,,"61.493,29",,,,,-,,,,,,,"61.493,29",,,,,,,,"313.660,99",,,,,,,,,,,,
CAMPOS DO JORDAO-SP,,,,,SP,,,"68.081,84",,,,,-,,,,,,,"68.081,84",,,,,,,,"347.267,53",,,,,,,,,,,,
CANANEIA-SP,,,,,SP,,,"897.094,09",,,,,"87.260,80",,,,,,,"984.354,89",,,,,,,,"5.117.058,46",,,,,,,,,,,,
CANAS-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
CARAGUATATUBA-SP,,,,,SP,,,"2.798.477,58",,,,,"4.114.093,97",,,,,,,"6.912.571,55",,,,,,,,"39.414.331,89",,,,,,,,,,,,
CARAPICUIBA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
COTIA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
CRUZEIRO-SP,,,,,SP,,,"76.866,61",,,,,-,,,,,,,"76.866,61",,,,,,,,"392.076,26",,,,,,,,,,,,
CUBATAO-SP,,,,,SP,,,"4.338.730,19",,,,,"161.866,44",,,,,,,"4.500.596,63",,,,,,,,"23.354.728,45",,,,,,,,,,,,
CUNHA-SP,,,,,SP,,,"57.100,91",,,,,-,,,,,,,"57.100,91",,,,,,,,"291.256,63",,,,,,,,,,,,
DIADEMA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
ELDORADO-SP,,,,,SP,,,"50.512,33",,,,,-,,,,,,,"50.512,33",,,,,,,,"257.650,07",,,,,,,,,,,,
EMBU-GUACU-SP,,,,,SP,,,"72.474,23",,,,,-,,,,,,,"72.474,23",,,,,,,,"369.671,89",,,,,,,,,,,,
EMBU-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
FRANCISCO MORATO-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
FRANCO DA ROCHA-SP,,,,,SP,,,"85.651,35",,,,,-,,,,,,,"85.651,35",,,,,,,,"436.884,96",,,,,,,,,,,,
GUARAREMA-SP,,,,,SP,,,"300.895,85",,,,,"3.741.792,66",,,,,,,"4.042.688,51",,,,,,,,"24.662.922,76",,,,,,,,,,,,
GUARATINGUETA-SP,,,,,SP,,,"83.455,18",,,,,-,,,,,,,"83.455,18",,,,,,,,"425.682,81",,,,,,,,,,,,
GUARUJA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
GUARULHOS-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
IGARATA-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
IGUAPE-SP,,,,,SP,,,"1.141.756,11",,,,,"575.770,75",,,,,,,"1.717.526,86",,,,,,,,"9.629.882,68",,,,,,,,,,,,
ILHA COMPRIDA-SP,,,,,SP,,,"815.540,08",,,,,"3.369.252,02",,,,,,,"4.184.792,10",,,,,,,,"22.659.203,66",,,,,,,,,,,,
ILHABELA-SP,,,,,SP,,,"1.141.756,11",,,,,"12.755.319,52",,,,,,,"13.897.075,63",,,,,,,,"68.850.034,05",,,,,,,,,,,,
ITANHAEM-SP,,,,,SP,,,"79.062,80",,,,,-,,,,,,,"79.062,80",,,,,,,,"403.278,43",,,,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
ITAPEVI-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
ITAQUAQUECETUBA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
ITARIRI-SP,,,,,SP,,,"50.512,33",,,,,-,,,,,,,"50.512,33",,,,,,,,"257.650,07",,,,,,,,,,,,
JACAREI-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
JACUPIRANGA-SP,,,,,SP,,,"52.708,52",,,,,-,,,,,,,"52.708,52",,,,,,,,"268.852,25",,,,,,,,,,,,
JAMBEIRO-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
JANDIRA-SP,,,,,SP,,,"81.258,99",,,,,-,,,,,,,"81.258,99",,,,,,,,"414.480,61",,,,,,,,,,,,
JUQUIA-SP,,,,,SP,,,"54.904,72",,,,,-,,,,,,,"54.904,72",,,,,,,,"280.054,46",,,,,,,,,,,,
JUQUITIBA-SP,,,,,SP,,,"61.493,29",,,,,-,,,,,,,"61.493,29",,,,,,,,"313.660,99",,,,,,,,,,,,
LAGOINHA-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
LAVRINHAS-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
LORENA-SP,,,,,SP,,,"321.871,03",,,,,"13.746,84",,,,,,,"335.617,87",,,,,,,,"1.971.945,02",,,,,,,,,,,,
MAIRIPORA-SP,,,,,SP,,,"79.062,80",,,,,-,,,,,,,"79.062,80",,,,,,,,"403.278,43",,,,,,,,,,,,
MAUA-SP,,,,,SP,,,"330.655,77",,,,,"183.534,57",,,,,,,"514.190,34",,,,,,,,"2.921.760,51",,,,,,,,,,,,
MIRACATU-SP,,,,,SP,,,"57.100,91",,,,,-,,,,,,,"57.100,91",,,,,,,,"291.256,63",,,,,,,,,,,,
MOJI DAS CRUZES-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
MONGAGUA-SP,,,,,SP,,,"68.081,84",,,,,-,,,,,,,"68.081,84",,,,,,,,"347.267,53",,,,,,,,,,,,
MONTEIRO LOBATO-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
NATIVIDADE DA SERRA-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
OSASCO-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
PARAIBUNA-SP,,,,,SP,,,"52.708,52",,,,,-,,,,,,,"52.708,52",,,,,,,,"268.852,25",,,,,,,,,,,,
PARIQUERA-ACU-SP,,,,,SP,,,"54.904,72",,,,,-,,,,,,,"54.904,72",,,,,,,,"280.054,46",,,,,,,,,,,,
"Superintendência de Participações Governamentais
*Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art.2º da Lei nº 9.715, de 25 de novembro de 1998, combinado como parágrafo 6º do Art.19 da Medida Provisória nº 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO DE TOLEDO-SP,,,,,SP,,,"46.119,95",,,,,-,,,,,,,"46.119,95",,,,,,,,"235.245,72",,,,,,,,,,,,
PERUIBE-SP,,,,,SP,,,"72.474,23",,,,,"141.246,37",,,,,,,"213.720,60",,,,,,,,"1.357.816,28",,,,,,,,,,,,
PINDAMONHANGABA-SP,,,,,SP,,,"73.826,83",,,,,-,,,,,,,"73.826,83",,,,,,,,"402.710,77",,,,,,,,,,,,
PIQUETE-SP,,,,,SP,,,"50.512,33",,,,,-,,,,,,,"50.512,33",,,,,,,,"257.650,07",,,,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,,SP,,,"50.512,33",,,,,-,,,,,,,"50.512,33",,,,,,,,"257.650,07",,,,,,,,,,,,
